,ssGSEA
ACH-000340,0.33569118251763935
ACH-000555,-1.3724475988504372
ACH-000135,0.37091296712257127
ACH-000324,-1.4782072491639364
ACH-001367,-1.3036623951745303
ACH-000086,0.6090558169878455
ACH-000746,-0.37699162480619414
ACH-000487,-1.5364932840375876
ACH-000553,0.5132637413385308
ACH-001373,0.717830340683581
ACH-000577,-1.6917626669391685
ACH-000748,-0.56487777988362
ACH-000329,-2.016738002183548
ACH-001552,-0.7314248328629099
ACH-000859,0.28096267249692614
ACH-000693,-0.9524443399652062
ACH-000889,0.7325094288902142
ACH-000043,0.3694389488637881
ACH-000696,1.2454150842003957
ACH-000396,1.37285067898645
ACH-000757,0.593212162244001
ACH-000074,-0.30831376477109956
ACH-000801,0.8205017620270337
ACH-000259,0.8593415085504733
ACH-000494,1.0105568445741633
ACH-000620,-0.5868650727213336
ACH-000913,0.48568387798921003
ACH-000310,0.2507783137428004
ACH-000215,0.38057542438308634
ACH-000701,-1.7518920581881368
ACH-000655,0.2939335901608052
ACH-001145,0.8061806042667504
ACH-000911,-0.9375862142063286
ACH-000424,-0.49721437447029815
ACH-000226,0.3988634510890661
ACH-000356,1.1350903087018946
ACH-000006,1.266299503446527
ACH-000782,0.9619610026061329
ACH-000507,-0.7070190838215873
ACH-001078,0.2901769649440572
ACH-000009,0.9301356656975066
ACH-000200,0.5187541179612902
ACH-000064,0.24193201167700062
ACH-000580,0.40095449336718275
ACH-000195,0.6640682119615002
ACH-000515,-0.2269349458039748
ACH-000588,-0.13684062074737754
ACH-001403,-0.8498566361319971
ACH-000397,0.18290475210011015
ACH-000270,0.5435776611567243
ACH-000734,0.3449757020423834
ACH-000152,0.300776135112312
ACH-000505,-0.16544134539539038
ACH-000838,0.6367010846446589
ACH-000808,1.5575123076230402
ACH-001386,-1.3800843885555136
ACH-000973,2.2706424623744965
ACH-000287,0.9058877332725281
ACH-000359,-1.390896341888436
ACH-000614,0.26941823058945646
ACH-000479,0.6772334690898825
ACH-001173,1.2606650346650192
ACH-000846,-1.8621036483739275
ACH-000472,-0.7353158871732806
ACH-000204,0.17307073072754733
ACH-001022,0.790079590821076
ACH-000676,-0.3175338529932569
ACH-000861,0.41272485541001563
ACH-000419,-1.8954077844362154
ACH-000710,-0.9091859144754527
ACH-000974,0.9033329901186768
ACH-000579,-0.7726066355607977
ACH-000589,-0.825610284622858
ACH-000092,-1.8228255809384266
ACH-000491,-0.9184294361315175
ACH-000436,0.8096789688094027
ACH-000473,-1.8767160897283157
ACH-000931,-0.3635662524444436
ACH-000894,0.15304616960114326
ACH-000258,1.0746833966566198
ACH-000963,1.0537448205401128
ACH-000247,-0.06827047726492395
ACH-000418,0.6590503920501327
ACH-000554,-0.8239556597840475
ACH-000070,0.6983116197254641
ACH-000057,-0.18162294754063057
ACH-000357,-0.021208420865612917
ACH-000849,-1.1169695962546597
ACH-000499,-1.8361555683978237
ACH-000520,-0.4769822110018155
ACH-000788,0.5183558293566117
ACH-000541,1.1929549892085378
ACH-000303,0.9712582245145784
ACH-000220,-0.8244664992921586
ACH-000250,-2.2150300601511446
ACH-000492,0.790795016798716
ACH-001059,0.48953621134809333
ACH-000314,0.42181936705114326
ACH-000687,0.7960360516695716
ACH-000404,0.8927182326455045
ACH-000706,-0.6750819706048984
ACH-000634,-1.7413686797899433
ACH-001172,1.3182954252828105
ACH-000510,0.23653330211648516
ACH-000972,0.35462390837775043
ACH-000986,0.5489930399073016
ACH-000936,0.48807110110922614
ACH-001852,-2.003430018275321
ACH-000607,0.3969063766524131
ACH-000277,0.6082071902482727
ACH-000355,-0.12394058880972122
ACH-000519,0.969397607503709
ACH-000281,0.5202848750520942
ACH-000368,1.042701516634518
ACH-000730,0.7383022652048036
ACH-000163,0.9193590933948427
ACH-000506,-0.61994120995787
ACH-000883,0.714735950204664
ACH-000966,0.7074463224323931
ACH-000425,0.15101586411298096
ACH-000004,1.0821599857526478
ACH-000612,0.7849436108438774
ACH-000304,0.7661563354391043
ACH-000415,-1.17798630147707
ACH-000956,0.70396855389365
ACH-000600,-1.7878595602602958
ACH-000199,0.5490755248269094
ACH-000345,0.741016882002161
ACH-000069,0.3323896224123121
ACH-000848,-0.8497131783956271
ACH-000574,0.7445264588536199
ACH-000060,-2.1259473913139453
ACH-000736,0.3965959814015265
ACH-000011,-0.7110164887760143
ACH-000843,0.9815874314916699
ACH-000236,1.2592406038277772
ACH-000072,0.21619874168735223
ACH-000147,0.42581096590444234
ACH-000164,-1.1709684472019048
ACH-000815,0.20880321142597147
ACH-000030,0.35757877268024113
ACH-000908,0.9719268104449581
ACH-000839,-1.3469911537603771
ACH-000390,-1.4950979039399566
ACH-000817,1.0144242011145688
ACH-000617,-0.4419890720695477
ACH-000691,-0.008159809783616565
ACH-000498,0.7699591864919813
ACH-000207,-0.8746636576469589
ACH-000198,0.7322336864991743
ACH-000724,0.7924892068160404
ACH-000162,0.25583554075246207
ACH-000771,-1.7253531364320642
ACH-000985,0.40223002631655624
ACH-000886,-0.03672533216663109
ACH-000285,-0.00634225483647721
ACH-000321,0.4718981679520343
ACH-000477,1.4664454442996664
ACH-000725,-0.21788166440737186
ACH-000019,-1.6628184368283712
ACH-000322,1.5204814180041035
ACH-000821,0.17501524824414116
ACH-000462,0.842692395551858
ACH-000343,0.12181248788380894
ACH-000756,0.4529642234032192
ACH-000593,-1.2033682352127788
ACH-000513,-2.0564286873921764
ACH-000551,-0.3998296196282536
ACH-000524,-0.5126520801260072
ACH-000862,-1.604355922168703
ACH-000183,1.1437925669428977
ACH-000407,-0.486677411329592
ACH-000377,0.04615387567730831
ACH-000020,0.8922825543005352
ACH-000493,0.667382611539602
ACH-000193,0.9417670194987223
ACH-000509,1.4692370930332135
ACH-000944,-2.7470534109337517
ACH-000651,0.7563720824670865
ACH-000857,-0.7666431781777651
ACH-000267,0.5903930817048427
ACH-000025,1.1232358867401444
ACH-000727,-2.47576306626925
ACH-000128,-0.8971981648224685
ACH-000393,-1.3702793286869537
ACH-000464,1.0930795051197915
ACH-000082,0.3172342112745412
ACH-000784,-0.09535732996797008
ACH-000325,0.8570191236927294
ACH-000048,-0.2438582020002384
ACH-000017,0.024278265140488052
ACH-000946,1.0948083051430473
ACH-000094,-1.0151924898370888
ACH-000219,1.4806285858260517
ACH-000525,-1.4856989957658497
ACH-000595,1.462930684314757
ACH-000010,-1.0192119846122396
ACH-000826,-0.39793658913639623
ACH-000363,0.9186846358899997
ACH-000028,-1.540377184203266
ACH-000530,0.7030532658216908
ACH-000130,0.6705396834047004
ACH-000758,-2.1263920959689275
ACH-000918,0.5876811559534221
ACH-000856,0.8957349615879018
ACH-000376,0.2505339310776638
ACH-000235,-0.8700797752655123
ACH-000869,0.8212884326066853
ACH-000695,-1.2356190745524596
ACH-000679,-0.09112860117536373
ACH-000075,1.1294459223143896
ACH-000661,1.2713308062242128
ACH-000065,1.0493295464562646
ACH-000622,0.5939908332202952
ACH-000387,-0.288984242238955
ACH-000613,0.22066120467877243
ACH-000248,0.2828933678534125
ACH-000538,0.7178845248080062
ACH-000126,0.3522170976527012
ACH-000375,0.9749112856232902
ACH-000016,0.5519654703119196
ACH-000051,0.5921347024554542
ACH-000145,1.128513370967708
ACH-000033,-0.12447293554507234
ACH-000582,1.3968411421826312
ACH-000587,1.1256734520638674
ACH-000951,-1.780593841117394
ACH-000616,0.012484737052606974
ACH-000662,-0.18726309383394266
ACH-000369,0.18881184635442735
ACH-000933,0.6669201767205354
ACH-000648,2.3080327314547113
ACH-000360,0.4152482706117048
ACH-000353,-1.1329215802636436
ACH-000812,0.8626017573855477
ACH-000026,-0.5427306755479517
ACH-000892,1.399930695244812
ACH-000995,0.8006800723739113
ACH-000243,-1.5314113731753807
ACH-000273,-0.261016316860535
ACH-000454,-1.532654288652606
ACH-000268,0.7446929957004935
ACH-000639,-1.5789121694502233
ACH-000893,-0.662463107967757
ACH-000435,-0.13614497598552253
ACH-000803,0.961924629583726
ACH-000922,0.6125636611186722
ACH-000056,0.4249167692017232
ACH-000819,1.6240366968591815
ACH-000811,-0.6112038518098798
ACH-000151,-0.24379637477612878
ACH-000467,0.6485141792373209
ACH-000138,-1.69546778085217
ACH-000379,0.01515191711581809
ACH-000101,0.5529989132616573
ACH-000954,1.966574030182356
ACH-000227,0.9466685389057939
ACH-000875,1.995832047225557
ACH-000882,0.7563811916782531
ACH-000333,0.8357042923905309
ACH-000490,-0.5614501474872446
ACH-000374,-1.4215305756273438
ACH-000032,0.5768714129159669
ACH-000501,0.5497270223046767
ACH-000532,-0.8383172784744475
ACH-000278,1.1569345003185512
ACH-000898,0.22417440808511652
ACH-000735,-2.490089729405048
ACH-000627,0.19224522908552202
ACH-000767,0.21166499400804337
ACH-000902,1.0624779757768945
ACH-000879,0.4771727007599341
ACH-000977,1.3810146857845285
ACH-000777,-1.0965223062390126
ACH-000078,0.39424397490241353
ACH-000690,-1.3834181343316658
ACH-000293,-0.24610952066326608
ACH-000022,0.6447104856125682
ACH-000740,-1.4639062558323153
ACH-000705,-2.1154238713948232
ACH-001366,-1.3332148647980744
ACH-000712,0.9408713074905809
ACH-000912,-2.5966694206739547
ACH-000642,0.6884377947763043
ACH-000001,0.48347345976431594
ACH-000431,-2.1220988883456675
ACH-000823,-1.3454299537666456
ACH-000965,0.6162207918303824
ACH-000168,0.8193419107049388
ACH-000570,1.6060208842411903
ACH-000947,0.8024749757028896
ACH-000877,0.6338771513601197
ACH-000175,0.4650328281112127
ACH-000054,0.8067048557342033
ACH-000562,-0.9280834579361481
ACH-000003,0.38597216712253196
ACH-000347,-1.2653550661790485
ACH-000129,0.1267635881685788
ACH-000964,0.31573922660143233
ACH-000313,-1.8550033642507409
ACH-000279,-0.4999785702029644
ACH-000024,0.40466812676479247
ACH-000076,-0.10662888888526205
ACH-000873,-1.1513660772745913
ACH-000745,0.851463870495384
ACH-000559,-0.5087057542869701
ACH-000800,-1.1054688219119786
ACH-000409,0.1137579646436773
ACH-000885,0.5692176866246965
ACH-001321,-1.3869350067357247
ACH-000441,0.19460872474190044
ACH-000385,0.0660629197932232
ACH-000118,1.0783298061396445
ACH-000831,0.062093517713582735
ACH-000476,0.12240417494231257
ACH-000132,-0.030175692798458546
ACH-000891,1.2950407901207008
ACH-000814,0.7084698881956164
ACH-000573,0.6568200179465495
ACH-000598,0.9516287576846018
ACH-000217,0.7857767210445273
ACH-000420,-0.051145933573786204
ACH-000998,0.9979117965656312
ACH-000149,0.8771891599424043
ACH-000346,1.246857173027422
ACH-000984,0.5676301706557412
ACH-000280,1.5676987140761633
ACH-000486,1.0418058457012567
ACH-000982,1.4628696254171134
ACH-000903,0.6743384281886822
ACH-000747,-0.1117576750694598
ACH-000929,-0.733269823000765
ACH-000759,1.2288421327333199
ACH-000461,0.9826958406305566
ACH-000770,1.0409408385314045
ACH-000465,-0.32125010277702215
ACH-000146,0.9176400439443816
ACH-000830,-1.8942099532186794
ACH-000615,0.6958118105980389
ACH-000618,-0.08809948125899635
ACH-000211,-1.3007872508888494
ACH-000729,-1.672227967137412
ACH-000543,1.5600644519821263
ACH-000316,1.103380920471665
ACH-000585,-1.5938773679789706
ACH-000274,0.5155243733089541
ACH-000265,-1.4749800082376505
ACH-000816,0.2566441024312853
ACH-000876,-1.7941913087084185
ACH-000698,-2.8087470824973884
ACH-000035,0.6607405002037705
ACH-000300,-0.3476684161036269
ACH-000942,-2.1183347099501715
ACH-000373,1.3190002232517468
ACH-000563,-0.8487137701273979
ACH-001318,-0.40785634421381955
ACH-000999,1.595204886258256
ACH-000392,-0.34086782230812357
ACH-000647,-0.721890705778652
ACH-000252,0.9205747154546845
ACH-000071,0.6767592444691577
ACH-000945,0.9458055760746535
ACH-000410,0.5021317451920517
ACH-000233,0.3497932183942751
ACH-000550,1.0969237801189557
ACH-000508,-0.7226729781686646
ACH-000845,-0.9053554816777324
ACH-000102,1.4258315660991787
ACH-000636,1.1944639625524536
ACH-000482,-0.8705151337909153
ACH-000140,0.5111685211124589
ACH-000527,-0.9958345825583734
ACH-000884,1.155360084989523
ACH-000637,-1.4245408463231453
ACH-000158,1.408252428924144
ACH-000115,1.7865644804268042
ACH-000900,-0.64221676506834
ACH-000098,1.399591829663068
ACH-000802,-0.48239668628998
ACH-000805,0.21586753765394118
ACH-000619,-1.6731691556597372
ACH-000671,1.5300253568007627
ACH-000638,-0.4060907152281513
ACH-000015,-0.26634496658965673
ACH-000996,1.0942635022213816
ACH-000416,0.380625991144423
ACH-000381,0.8291055370693063
ACH-000012,-0.9434697359901336
ACH-000969,0.6513883114329261
ACH-000179,-0.9808523944787468
ACH-000291,-2.0248626809017325
ACH-000761,-1.0647975747172627
ACH-000792,0.6211512559925155
ACH-000840,-0.516131705145576
ACH-000466,0.9705313926575907
ACH-000962,0.7835187373091278
ACH-000776,0.05848824306822644
ACH-000720,0.2475939761233208
ACH-000068,-0.1120441336006033
ACH-000715,-2.3479306890371765
ACH-000890,-1.4589325277334073
ACH-000423,0.9712447569079465
ACH-000994,0.8137836617812145
ACH-000930,-0.5441442299517799
ACH-000401,-0.06201833609652755
ACH-000822,-1.5495488670951916
ACH-000081,0.41104422924636996
ACH-000623,1.2309135071245783
ACH-000327,-0.6493862273371115
ACH-000475,0.42663415904756086
ACH-000445,-0.163121055466103
ACH-000231,1.4185836512448962
ACH-000670,-0.7626191923966392
ACH-001029,-0.14905861940298823
ACH-000037,0.21915467621612497
ACH-000257,-1.0676242450581872
ACH-000150,-2.2569618904507465
ACH-000253,-0.900312425824765
ACH-000940,0.7364583199258499
ACH-000266,0.6634241230345183
ACH-000372,0.8743129950367803
ACH-000210,1.0391056419609341
ACH-000718,1.182141476851025
ACH-000077,0.9553847096156315
ACH-000584,-1.6600145999796878
ACH-000458,-0.41398555636911405
ACH-000787,0.6473703546011287
ACH-001075,0.5157506811791069
ACH-000632,2.1941052276472544
ACH-000665,-0.8307942507200663
ACH-000955,0.8825070879725397
ACH-000907,-1.1143992580382514
ACH-000841,-0.2042193626173053
ACH-000008,-0.07932281092448287
ACH-000085,-1.360242737893011
ACH-000868,-0.7698681396589983
ACH-000549,-1.2071432880645367
ACH-000066,-2.114296884296305
ACH-000073,-1.5622159116495853
ACH-000699,0.9771743261551626
ACH-000643,-0.46734425898220655
ACH-000921,0.9353617595561848
ACH-000298,0.1678184287077409
ACH-000378,-1.7220969862790454
ACH-000950,0.8557689703696281
ACH-000837,-0.22732807554807796
ACH-000460,-1.5673404363192505
ACH-000480,0.8229851780969628
ACH-000426,1.4006629669409727
ACH-000182,0.4709460686444316
ACH-000328,-0.6630874845824166
ACH-000703,-1.2510982704229274
ACH-000941,2.5269351700730116
ACH-000897,-0.0407905762829509
ACH-000586,-0.5500881330007675
ACH-000594,-1.8167016199128705
ACH-000290,-1.7456159285990334
ACH-000350,0.3061207300306004
ACH-000457,0.036164078988510026
ACH-000523,-0.3404572926358685
ACH-000641,0.6834779995941073
ACH-000939,0.9900482815638881
ACH-000980,0.5449606719782536
ACH-000447,-2.409625432571929
ACH-000925,0.8409519573209671
ACH-000521,0.14965674433063555
ACH-000382,-1.2789002251414492
ACH-000844,-2.740145313981406
ACH-000093,0.2067926947251334
ACH-000358,-0.9066358062235345
ACH-000923,1.0614443260039124
ACH-000237,1.3226252611221776
ACH-000590,-0.5846124994719463
ACH-000446,0.43935454475867813
ACH-000309,-0.7687768041263633
ACH-000774,-1.5279730410969043
ACH-000297,-0.48840046870563847
ACH-000504,1.1299410278908133
ACH-000536,0.04593985758878153
ACH-000901,-0.03234638453554298
ACH-000783,-1.6925325390045092
ACH-000099,0.8977932824004724
ACH-000348,1.9312291779173218
ACH-000669,-0.8871266640215923
ACH-000537,0.0778352555399412
ACH-000408,-1.5157902742294043
ACH-000818,0.4126176638863398
ACH-000644,1.4581747385656594
ACH-000503,-1.3212195761305552
ACH-000697,1.156514504318925
ACH-000133,-0.46657566418064617
ACH-000249,1.3175196255675499
ACH-000429,-1.44461471131341
ACH-000366,-0.8283438169002585
ACH-000924,-2.464785664918937
ACH-000091,0.31499331741386566
ACH-000961,0.9750172002837252
ACH-000937,0.3605446636380049
ACH-000089,1.0327573518138224
ACH-000442,-1.557173961589968
ACH-000780,-1.1984574907510537
ACH-000044,0.21133851331246256
ACH-000866,0.41878865800539755
ACH-000256,-1.0449857935877358
ACH-000191,1.078716460289899
ACH-000100,-0.6607796252308841
ACH-000189,-1.3131252407960643
ACH-000260,-1.7033080220976082
ACH-000399,-1.329652761707558
ACH-000040,1.3714659413786652
ACH-000014,1.1799746771400588
ACH-000610,0.08530971635520516
ACH-000685,-1.525972330703463
ACH-000733,-0.6317647431567097
ACH-000440,-0.05856206074870856
ACH-001190,1.5138857886537038
ACH-000391,-1.688650414409077
ACH-000370,-0.8390261825778788
ACH-000666,0.3092184386346465
ACH-000683,-1.5419484079760222
ACH-000039,-2.3452069744784705
ACH-000453,0.4108680115816621
ACH-000312,-1.2080114863230225
ACH-000223,0.2406550429926864
ACH-000443,-1.5718902311172396
ACH-000786,0.808050438809385
ACH-000870,-0.8210996441528723
ACH-000136,0.3130510022072089
ACH-000142,-1.3464274161779193
ACH-000689,-1.4843455035973006
ACH-000107,0.23717700532800065
ACH-000518,-2.136418056403535
ACH-000269,0.5601380022596576
ACH-000264,1.5335322419914128
ACH-000286,1.1389177958252124
ACH-000835,1.2449731885739106
ACH-000702,1.4795071559888522
ACH-000990,0.23727353051765632
ACH-000282,-1.2276803194021637
ACH-000546,-0.22065884490271948
ACH-000422,-1.6927366669167065
ACH-000928,1.121903886139551
ACH-000067,0.1202328633295426
ACH-000234,-0.7714409379645115
ACH-000117,-0.9479397538431009
ACH-000628,-1.1456566336508602
ACH-000412,-1.975305662982261
ACH-000221,1.1224289696046774
ACH-000790,0.6278417605989594
ACH-000451,0.03523756239370151
ACH-000202,0.36533778865678534
ACH-000292,-0.35161152012350944
ACH-000867,-2.243932788350158
ACH-000087,-0.036526914254536566
ACH-000177,1.2477987684634941
ACH-000173,0.960857545258645
ACH-000159,-1.5632773323785327
ACH-000062,0.2817262719156195
ACH-000342,0.0887968491283992
ACH-000276,-1.455330390762243
ACH-000055,1.108162360454132
ACH-000781,-0.8839044455458727
ACH-000111,-0.7083997466949316
ACH-000799,0.06025885922947409
ACH-000203,0.6734782576785767
ACH-000228,-2.6797126912138434
ACH-000888,1.6606445937624705
ACH-000121,-2.4334036690811707
ACH-000027,1.4786665935533143
ACH-000791,-1.1348932271295729
ACH-000483,-0.20573068268400893
ACH-000871,-0.2328881176074135
ACH-000717,-1.0996974590241724
ACH-000109,-1.550290761825783
ACH-000565,0.7020593527718796
ACH-000186,-1.7647017767834143
ACH-000192,0.10837126394034782
ACH-000895,1.1475193020366494
ACH-000041,-0.7164725562614193
ACH-000042,-1.6607265558694893
ACH-000789,-2.325765451472586
ACH-000050,0.40072263749488984
ACH-000785,-1.5357005089708118
ACH-000354,2.7415243225864407
ACH-000196,1.0300885157742745
ACH-000254,-1.6709633906826469
ACH-000395,-0.8804913483478144
ACH-000737,-1.8775891019978215
ACH-000116,0.9645831136432512
ACH-000141,1.9228062890486262
ACH-000209,-0.5351169678818098
ACH-000157,1.3421470615959021
ACH-000659,-1.3509440920257196
ACH-000205,1.3790256050885903
ACH-000621,-0.014151803227352247
ACH-000308,-2.0253239310354822
ACH-000694,-2.299188309461684
ACH-000635,0.6612368245692535
ACH-000992,-1.5122376466015028
ACH-000038,0.3043118189016486
ACH-000169,-0.07287455715571448
ACH-000743,-0.4827487589977412
ACH-000500,-0.7773108476471687
ACH-000427,-2.3288536618478157
ACH-000238,-1.4331508447852999
ACH-000640,0.13271080020506884
ACH-000302,-0.7139295783784907
ACH-000967,-1.10760980765583
ACH-000548,-0.7500782836448874
ACH-000161,-0.9262065724641991
ACH-000860,0.3674160161693513
ACH-000560,1.1426630490934129
ACH-000434,0.017595064189780296
ACH-000456,0.45787687798343724
ACH-000341,0.634668005448386
ACH-000021,-1.1708910178603826
ACH-000225,0.5407630827865572
ACH-000058,-1.323384497828199
ACH-000775,-0.896528138889736
ACH-000364,0.9883484384191077
ACH-000624,-1.956444512337178
ACH-000414,0.6842255966897178
ACH-000352,-1.3880267200761396
ACH-000349,-1.217143041200946
ACH-000319,1.7159630761884905
ACH-000181,-1.1311713115936548
ACH-000137,0.9453076323204597
ACH-000013,0.8379944737349062
ACH-000766,-0.4447994230994548
ACH-000675,-0.5670210992767696
ACH-000389,-1.6003527993924949
ACH-000920,0.7617259571408745
ACH-000351,0.4198424875127007
ACH-000394,-0.6021891348894609
ACH-000744,0.8270925331004275
ACH-000114,-1.4161672851374387
ACH-000795,0.7658537029165522
ACH-000103,-0.27283355878118576
ACH-000578,-0.2693136728292418
ACH-000144,-0.6280929212054942
ACH-000514,-0.4750586699441797
ACH-000864,0.48357501729612834
ACH-000305,-1.8845468545519164
ACH-000603,-1.2252461496546767
ACH-000916,-0.8107376317043442
ACH-000296,0.040491459324708406
ACH-000978,1.122286634819074
ACH-000904,0.43823965386242053
ACH-000110,1.5021422252574779
ACH-000261,-0.024752873596095452
ACH-000031,1.2398324352705166
ACH-000682,-2.311534415052967
ACH-000561,-1.715719144477059
